year,city,county,rate,rate_change
2021,Sunnyside,San Diego,0.0775,0
2022,Sunnyside,San Diego,0.0775,0
2020,Sunnyvale,Santa Clara,0.09,
2021,Sunnyvale,Santa Clara,0.09,0
2022,Sunnyvale,Santa Clara,0.09125,0.013888889
2020,Sunol,Alameda,0.0925,
2021,Sunol,Alameda,0.0925,0
2022,Sunol,Alameda,0.1025,0.108108108
2020,Sunset Beach,Orange,0.0775,
2021,Sunset Beach,Orange,0.0775,0
2022,Sunset Beach,Orange,0.0775,0
2020,Sunset Whitney Ranch,Placer,0.0725,
2021,Sunset Whitney Ranch,Placer,0.0725,0
2022,Sunset Whitney Ranch,Placer,0.0725,0
2020,Surfside (Seal Beach),Orange,0.0875,
2021,Surfside (Seal Beach),Orange,0.0875,0
2022,Surfside (Seal Beach),Orange,0.0875,0
2020,Susanville,Lassen,0.0725,
2021,Susanville,Lassen,0.0725,0
2022,Susanville,Lassen,0.0725,0
2020,Sutter,Sutter,0.0725,
2021,Sutter,Sutter,0.0725,0
2022,Sutter,Sutter,0.0725,0
2020,Sutter Creek,Amador,0.0775,
2021,Sutter Creek,Amador,0.0775,0
2022,Sutter Creek,Amador,0.0775,0
2020,Swall Meadows (Bishop),Inyo,0.0775,
2021,Swall Meadows (Bishop),Inyo,0.0775,0
2022,Swall Meadows (Bishop),Inyo,0.0775,0
2020,Sylmar (Los Angeles),Los Angeles,0.095,
2021,Sylmar (Los Angeles),Los Angeles,0.095,0
2022,Sylmar (Los Angeles),Los Angeles,0.095,0
2020,Taft,Kern,0.0725,
2021,Taft,Kern,0.0725,0
2022,Taft,Kern,0.0725,0
2020,Tagus Ranch,Tulare,0.0775,
2021,Tagus Ranch,Tulare,0.0775,0
2022,Tagus Ranch,Tulare,0.0775,0
2020,Tahoe City,Placer,0.0725,
2021,Tahoe City,Placer,0.0725,0
2022,Tahoe City,Placer,0.0725,0
2020,Tahoe Paradise,El Dorado,0.0725,
2021,Tahoe Paradise,El Dorado,0.0725,0
2022,Tahoe Paradise,El Dorado,0.0725,0
2020,Tahoe Valley,El Dorado,0.0725,
2021,Tahoe Valley,El Dorado,0.0725,0
2022,Tahoe Valley,El Dorado,0.0725,0
2020,Tahoe Vista,Placer,0.0725,
2021,Tahoe Vista,Placer,0.0725,0
2022,Tahoe Vista,Placer,0.0725,0
2020,Tahoma,Placer,0.0725,
2021,Tahoma,Placer,0.0725,0
2022,Tahoma,Placer,0.0725,0
2020,Talmage,Mendocino,0.07875,
2021,Talmage,Mendocino,0.07875,0
2022,Talmage,Mendocino,0.07875,0
2020,Tamal (San Quentin),Marin,0.0825,
2021,Tamal (San Quentin),Marin,0.0825,0
2022,Tamal (San Quentin),Marin,0.0825,0
2020,Tarzana (Los Angeles),Los Angeles,0.095,
2021,Tarzana (Los Angeles),Los Angeles,0.095,0
2022,Tarzana (Los Angeles),Los Angeles,0.095,0
2020,Taylorsville,Plumas,0.0725,
2021,Taylorsville,Plumas,0.0725,0
2022,Taylorsville,Plumas,0.0725,0
2020,Tecate,San Diego,0.0775,
2021,Tecate,San Diego,0.0775,0
2022,Tecate,San Diego,0.0775,0
2020,Tecopa,Inyo,0.0775,
2021,Tecopa,Inyo,0.0775,0
2022,Tecopa,Inyo,0.0775,0
2020,Tehachapi,Kern,0.0725,
2021,Tehachapi,Kern,0.0725,0
2022,Tehachapi,Kern,0.0725,0
2020,Tehama,Tehama,0.0725,
2021,Tehama,Tehama,0.0725,0
2022,Tehama,Tehama,0.0725,0
2020,Temecula,Riverside,0.0875,
2021,Temecula,Riverside,0.0875,0
2022,Temecula,Riverside,0.0875,0
2020,Temple City,Los Angeles,0.095,
2021,Temple City,Los Angeles,0.095,0
2022,Temple City,Los Angeles,0.095,0
2020,Templeton,San Luis Obispo,0.0725,
2021,Templeton,San Luis Obispo,0.0725,0
2022,Templeton,San Luis Obispo,0.0725,0
2020,Terminal Island (Los Angeles),Los Angeles,0.095,
2021,Terminal Island (Los Angeles),Los Angeles,0.095,0
2022,Terminal Island (Los Angeles),Los Angeles,0.095,0
2020,Termo,Lassen,0.0725,
2021,Termo,Lassen,0.0725,0
2022,Termo,Lassen,0.0725,0
2020,Terra Bella,Tulare,0.0775,
2021,Terra Bella,Tulare,0.0775,0
2022,Terra Bella,Tulare,0.0775,0
2020,Thermal,Riverside,0.0775,
2021,Thermal,Riverside,0.0775,0
2022,Thermal,Riverside,0.0775,0
2020,Thornton,San Joaquin,0.0775,
2021,Thornton,San Joaquin,0.0775,0
2022,Thornton,San Joaquin,0.0775,0
2020,Thousand Oaks,Ventura,0.0725,
2021,Thousand Oaks,Ventura,0.0725,0
2022,Thousand Oaks,Ventura,0.0725,0
2020,Thousand Palms,Riverside,0.0775,
2021,Thousand Palms,Riverside,0.0775,0
2022,Thousand Palms,Riverside,0.0775,0
2020,Three Rivers,Tulare,0.0775,
2021,Three Rivers,Tulare,0.0775,0
2022,Three Rivers,Tulare,0.0775,0
2020,Tiburon,Marin,0.0825,
2021,Tiburon,Marin,0.0825,0
2022,Tiburon,Marin,0.0825,0
2020,Tierra Del Sol,San Diego,0.0775,
2021,Tierra Del Sol,San Diego,0.0775,0
2022,Tierra Del Sol,San Diego,0.0775,0
2020,Tierrasanta (San Diego),San Diego,0.0775,
2021,Tierrasanta (San Diego),San Diego,0.0775,0
2022,Tierrasanta (San Diego),San Diego,0.0775,0
2020,Tipton,Tulare,0.0775,
2021,Tipton,Tulare,0.0775,0
2022,Tipton,Tulare,0.0775,0
2020,Tollhouse,Fresno,0.07975,
2021,Tollhouse,Fresno,0.07975,0
2022,Tollhouse,Fresno,0.07975,0
2020,Toluca Lake (Los Angeles),Los Angeles,0.095,
2021,Toluca Lake (Los Angeles),Los Angeles,0.095,0
2022,Toluca Lake (Los Angeles),Los Angeles,0.095,0
2020,Tomales,Marin,0.0825,
2021,Tomales,Marin,0.0825,0
2022,Tomales,Marin,0.0825,0
2020,Toms Place,Mono,0.0725,
2021,Toms Place,Mono,0.0725,0
2022,Toms Place,Mono,0.0725,0
2020,Topanga,Los Angeles,0.095,
2021,Topanga,Los Angeles,0.095,0
2022,Topanga,Los Angeles,0.095,0
2020,Topanga Park,Los Angeles,0.095,
2021,Topanga Park,Los Angeles,0.095,0
2022,Topanga Park,Los Angeles,0.095,0
2020,Topaz,Mono,0.0725,
2021,Topaz,Mono,0.0725,0
2022,Topaz,Mono,0.0725,0
2020,Torrance,Los Angeles,0.095,
2021,Torrance,Los Angeles,0.095,0
2022,Torrance,Los Angeles,0.095,0
2020,Town Center,Tulare,0.0775,
2021,Town Center,Tulare,0.0775,0
2022,Town Center,Tulare,0.0775,0
2020,Trabuco Canyon,Orange,0.0775,
2021,Trabuco Canyon,Orange,0.0775,0
2022,Trabuco Canyon,Orange,0.0775,0
2020,Tracy,San Joaquin,0.0825,
2021,Tracy,San Joaquin,0.0825,0
2022,Tracy,San Joaquin,0.0825,0
2020,Tranquillity,Fresno,0.07975,
2021,Tranquillity,Fresno,0.07975,0
2022,Tranquillity,Fresno,0.07975,0
2020,Traver,Tulare,0.0775,
2021,Traver,Tulare,0.0775,0
2022,Traver,Tulare,0.0775,0
2020,Travis A.F.B. (Fairfield),Solano,0.08375,
2021,Travis A.F.B. (Fairfield),Solano,0.08375,0
2022,Travis A.F.B. (Fairfield),Solano,0.08375,0
2020,Tres Pinos,San Benito,0.0825,
2021,Tres Pinos,San Benito,0.0825,0
2022,Tres Pinos,San Benito,0.0825,0
2020,Trinidad,Humboldt,0.085,
2021,Trinidad,Humboldt,0.085,0
2022,Trinidad,Humboldt,0.085,0
2020,Trinity Center,Trinity,0.0725,
2021,Trinity Center,Trinity,0.0725,0
2022,Trinity Center,Trinity,0.0725,0
2020,Trona,San Bernardino,0.0775,
2021,Trona,San Bernardino,0.0775,0
2022,Trona,San Bernardino,0.0775,0
2020,Trowbridge,Sutter,0.0725,
2021,Trowbridge,Sutter,0.0725,0
2022,Trowbridge,Sutter,0.0725,0
2020,Truckee,Nevada,0.0825,
2021,Truckee,Nevada,0.0825,0
2022,Truckee,Nevada,0.0825,0
2020,Tujunga (Los Angeles),Los Angeles,0.095,
2021,Tujunga (Los Angeles),Los Angeles,0.095,0
2022,Tujunga (Los Angeles),Los Angeles,0.095,0
2020,Tulare,Tulare,0.0825,
2021,Tulare,Tulare,0.0825,0
2022,Tulare,Tulare,0.0825,0
2020,Tulelake,Siskiyou,0.0725,
2021,Tulelake,Siskiyou,0.0725,0
2022,Tulelake,Siskiyou,0.0725,0
2020,Tuolumne,Tuolumne,0.0725,
2021,Tuolumne,Tuolumne,0.0725,0
2022,Tuolumne,Tuolumne,0.0725,0
2020,Tuolumne Meadows,Mariposa,0.0775,
2021,Tuolumne Meadows,Mariposa,0.0775,0
2022,Tuolumne Meadows,Mariposa,0.0775,0
2020,Tupman,Kern,0.0725,
2021,Tupman,Kern,0.0725,0
2022,Tupman,Kern,0.0725,0
2020,Turlock,Stanislaus,0.07875,
2021,Turlock,Stanislaus,0.07875,0
2022,Turlock,Stanislaus,0.08625,0.095238095
2020,Tustin,Orange,0.0775,
2021,Tustin,Orange,0.0775,0
2022,Tustin,Orange,0.0775,0
2020,Twain,Plumas,0.0725,
2021,Twain,Plumas,0.0725,0
2022,Twain,Plumas,0.0725,0
2020,Twain Harte,Tuolumne,0.0725,
2021,Twain Harte,Tuolumne,0.0725,0
2022,Twain Harte,Tuolumne,0.0725,0
2020,Twentynine Palms,San Bernardino,0.0775,
2021,Twentynine Palms,San Bernardino,0.0775,0
2022,Twentynine Palms,San Bernardino,0.0775,0
2020,Twin Bridges,El Dorado,0.0725,
2021,Twin Bridges,El Dorado,0.0725,0
2022,Twin Bridges,El Dorado,0.0725,0
2020,Twin Peaks,San Bernardino,0.0775,
2021,Twin Peaks,San Bernardino,0.0775,0
2022,Twin Peaks,San Bernardino,0.0775,0
2020,Two Rock Coast Guard Station,Sonoma,0.0825,
2021,Two Rock Coast Guard Station,Sonoma,0.0825,0
2022,Two Rock Coast Guard Station,Sonoma,0.085,0.03030303
2020,U.S. Naval Postgrad School (Monterey),Monterey,0.0875,
2021,U.S. Naval Postgrad School (Monterey),Monterey,0.0925,0.057142857
2022,U.S. Naval Postgrad School (Monterey),Monterey,0.0925,0
2020,Ukiah,Mendocino,0.08875,
2021,Ukiah,Mendocino,0.08875,0
2022,Ukiah,Mendocino,0.08875,0
2020,Union City,Alameda,0.0975,
2021,Union City,Alameda,0.0975,0
2022,Union City,Alameda,0.1075,0.102564103
2020,Universal City,Los Angeles,0.095,
2021,Universal City,Los Angeles,0.095,0
2022,Universal City,Los Angeles,0.095,0
2020,University,Santa Barbara,0.0775,
2021,University,Santa Barbara,0.0775,0
2022,University,Santa Barbara,0.0775,0
2020,University Park (Irvine),Orange,0.0775,
2021,University Park (Irvine),Orange,0.0775,0
2022,University Park (Irvine),Orange,0.0775,0
2020,Upland,San Bernardino,0.0775,
2021,Upland,San Bernardino,0.0775,0
2022,Upland,San Bernardino,0.0775,0
2020,Upper Lake/ Upper Lake Valley,Lake,0.0725,
2021,Upper Lake/ Upper Lake Valley,Lake,0.0725,0
2022,Upper Lake/ Upper Lake Valley,Lake,0.0725,0
2020,Vacaville,Solano,0.08125,
2021,Vacaville,Solano,0.08125,0
2022,Vacaville,Solano,0.08125,0
2020,Val Verde Park,Los Angeles,0.095,
2021,Val Verde Park,Los Angeles,0.095,0
2022,Val Verde Park,Los Angeles,0.095,0
2020,Valencia (Santa Clarita),Los Angeles,0.095,
2021,Valencia (Santa Clarita),Los Angeles,0.095,0
2022,Valencia (Santa Clarita),Los Angeles,0.095,0
2020,Valinda,Los Angeles,0.095,
2021,Valinda,Los Angeles,0.095,0
2022,Valinda,Los Angeles,0.095,0
2020,Vallecito,Calaveras,0.0725,
2021,Vallecito,Calaveras,0.0725,0
2022,Vallecito,Calaveras,0.0725,0
2020,Vallejo,Solano,0.08375,
2021,Vallejo,Solano,0.08375,0
2022,Vallejo,Solano,0.08375,0
2020,Valley Center,San Diego,0.0775,
2021,Valley Center,San Diego,0.0775,0
2022,Valley Center,San Diego,0.0775,0
2020,Valley Fair,Santa Clara,0.09,
2021,Valley Fair,Santa Clara,0.09,0
2022,Valley Fair,Santa Clara,0.09125,0.013888889
2020,Valley Ford,Sonoma,0.0825,
2021,Valley Ford,Sonoma,0.0825,0
2022,Valley Ford,Sonoma,0.085,0.03030303
2020,Valley Home,Stanislaus,0.07875,
2021,Valley Home,Stanislaus,0.07875,0
2022,Valley Home,Stanislaus,0.07875,0
2020,Valley Springs,Calaveras,0.0725,
2021,Valley Springs,Calaveras,0.0725,0
2022,Valley Springs,Calaveras,0.0725,0
2020,Valley Village,Los Angeles,0.095,
2021,Valley Village,Los Angeles,0.095,0
2022,Valley Village,Los Angeles,0.095,0
2020,Valyermo,Los Angeles,0.095,
2021,Valyermo,Los Angeles,0.095,0
2022,Valyermo,Los Angeles,0.095,0
2020,Van Nuys (Los Angeles),Los Angeles,0.095,
2021,Van Nuys (Los Angeles),Los Angeles,0.095,0
2022,Van Nuys (Los Angeles),Los Angeles,0.095,0
2020,Vandenberg A.F.B,Santa Barbara,0.0775,
2021,Vandenberg A.F.B,Santa Barbara,0.0775,0
2022,Vandenberg A.F.B,Santa Barbara,0.0775,0
2020,Vasquez Rocks,Los Angeles,0.095,
2021,Vasquez Rocks,Los Angeles,0.095,0
2022,Vasquez Rocks,Los Angeles,0.095,0
2020,Venice (Los Angeles),Los Angeles,0.095,
2021,Venice (Los Angeles),Los Angeles,0.095,0
2022,Venice (Los Angeles),Los Angeles,0.095,0
2020,Ventucopa,Santa Barbara,0.0775,
2021,Ventucopa,Santa Barbara,0.0775,0
2022,Ventucopa,Santa Barbara,0.0775,0
2020,Ventura,Ventura,0.0775,
2021,Ventura,Ventura,0.0775,0
2022,Ventura,Ventura,0.0775,0
2020,Verdugo City (Glendale),Los Angeles,0.1025,
2021,Verdugo City (Glendale),Los Angeles,0.1025,0
2022,Verdugo City (Glendale),Los Angeles,0.1025,0
2020,Vernalis,San Joaquin,0.0775,
2021,Vernalis,San Joaquin,0.0775,0
2022,Vernalis,San Joaquin,0.0775,0
2020,Vernon,Los Angeles,0.095,
2021,Vernon,Los Angeles,0.1025,0.078947368
2022,Vernon,Los Angeles,0.1025,0
2020,Veteran's Hospital (Los Angeles),Los Angeles,0.095,
2021,Veteran's Hospital (Los Angeles),Los Angeles,0.095,0
2022,Veteran's Hospital (Los Angeles),Los Angeles,0.095,0
2020,Victor,San Joaquin,0.0775,
2021,Victor,San Joaquin,0.0775,0
2022,Victor,San Joaquin,0.0775,0
2020,Victorville,San Bernardino,0.0775,
2021,Victorville,San Bernardino,0.0775,0
2022,Victorville,San Bernardino,0.0875,0.129032258
2020,Vidal,San Bernardino,0.0775,
2021,Vidal,San Bernardino,0.0775,0
2022,Vidal,San Bernardino,0.0775,0
2020,View Park,Los Angeles,0.095,
2021,View Park,Los Angeles,0.095,0
2022,View Park,Los Angeles,0.095,0
2020,Villa Grande,Sonoma,0.0825,
2021,Villa Grande,Sonoma,0.0825,0
2022,Villa Grande,Sonoma,0.085,0.03030303
2020,Villa Park,Orange,0.0775,
2021,Villa Park,Orange,0.0775,0
2022,Villa Park,Orange,0.0775,0
2020,Vina,Tehama,0.0725,
2021,Vina,Tehama,0.0725,0
2022,Vina,Tehama,0.0725,0
2020,Vincent,Los Angeles,0.095,
2021,Vincent,Los Angeles,0.095,0
2022,Vincent,Los Angeles,0.095,0
2020,Vineburg,Sonoma,0.0825,
2021,Vineburg,Sonoma,0.0825,0
2022,Vineburg,Sonoma,0.085,0.03030303
2020,Vinton,Plumas,0.0725,
2021,Vinton,Plumas,0.0725,0
2022,Vinton,Plumas,0.0725,0
2020,Virgilia,Plumas,0.0725,
2021,Virgilia,Plumas,0.0725,0
2022,Virgilia,Plumas,0.0725,0
2020,Visalia,Tulare,0.085,
2021,Visalia,Tulare,0.085,0
2022,Visalia,Tulare,0.085,0
2020,Vista,San Diego,0.0825,
2021,Vista,San Diego,0.0825,0
2022,Vista,San Diego,0.0825,0
2020,Vista Park,Kern,0.0725,
2021,Vista Park,Kern,0.0725,0
2022,Vista Park,Kern,0.0725,0
2020,Volcano,Amador,0.0775,
2021,Volcano,Amador,0.0775,0
2022,Volcano,Amador,0.0775,0
2020,Volta,Merced,0.0775,
2021,Volta,Merced,0.0775,0
2022,Volta,Merced,0.0775,0
2020,Wallace,Calaveras,0.0725,
2021,Wallace,Calaveras,0.0725,0
2022,Wallace,Calaveras,0.0725,0
2020,Walnut,Los Angeles,0.095,
2021,Walnut,Los Angeles,0.095,0
2022,Walnut,Los Angeles,0.095,0
2020,Walnut Creek,Contra Costa,0.0825,
2021,Walnut Creek,Contra Costa,0.0825,0
2022,Walnut Creek,Contra Costa,0.0875,0.060606061
2020,Walnut Grove,Sacramento,0.0775,
2021,Walnut Grove,Sacramento,0.0775,0
2022,Walnut Grove,Sacramento,0.0775,0
2020,Walnut Park,Los Angeles,0.095,
2021,Walnut Park,Los Angeles,0.095,0
2022,Walnut Park,Los Angeles,0.095,0
2020,Warm Springs (Fremont),Alameda,0.0925,
2021,Warm Springs (Fremont),Alameda,0.0925,0
2022,Warm Springs (Fremont),Alameda,0.1025,0.108108108
2020,Warner Springs,San Diego,0.0775,
2021,Warner Springs,San Diego,0.0775,0
2022,Warner Springs,San Diego,0.0775,0
2020,Wasco,Kern,0.0825,
2021,Wasco,Kern,0.0825,0
2022,Wasco,Kern,0.0825,0
2020,Waterford,Stanislaus,0.07875,
2021,Waterford,Stanislaus,0.07875,0
2022,Waterford,Stanislaus,0.07875,0
2020,Watsonville,Santa Cruz,0.0925,
2021,Watsonville,Santa Cruz,0.0925,0
2022,Watsonville,Santa Cruz,0.0925,0
2020,Watts,Los Angeles,0.095,
2021,Watts,Los Angeles,0.095,0
2022,Watts,Los Angeles,0.095,0
2020,Waukena,Tulare,0.0775,
2021,Waukena,Tulare,0.0775,0
2022,Waukena,Tulare,0.0775,0
2020,Wawona,Mariposa,0.0775,
2021,Wawona,Mariposa,0.0775,0
2022,Wawona,Mariposa,0.0775,0
2020,Weaverville,Trinity,0.0725,
2021,Weaverville,Trinity,0.0725,0
2022,Weaverville,Trinity,0.0725,0
2020,Weed,Siskiyou,0.075,
2021,Weed,Siskiyou,0.075,0
2022,Weed,Siskiyou,0.075,0
2020,Weimar,Placer,0.0725,
2021,Weimar,Placer,0.0725,0
2022,Weimar,Placer,0.0725,0
2020,Weldon,Kern,0.0725,
2021,Weldon,Kern,0.0725,0
2022,Weldon,Kern,0.0725,0
2020,Wendel,Lassen,0.0725,
2021,Wendel,Lassen,0.0725,0
2022,Wendel,Lassen,0.0725,0
2020,Weott,Humboldt,0.0775,
2021,Weott,Humboldt,0.0775,0
2022,Weott,Humboldt,0.0775,0
2020,West Covina,Los Angeles,0.095,
2021,West Covina,Los Angeles,0.095,0
2022,West Covina,Los Angeles,0.095,0
2020,West Hills (Los Angeles),Los Angeles,0.095,
2021,West Hills (Los Angeles),Los Angeles,0.095,0
2022,West Hills (Los Angeles),Los Angeles,0.095,0
2020,West Hollywood,Los Angeles,0.095,
2021,West Hollywood,Los Angeles,0.095,0
2022,West Hollywood,Los Angeles,0.1025,0.078947368
2020,West Los Angeles (Los Angeles),Los Angeles,0.095,
2021,West Los Angeles (Los Angeles),Los Angeles,0.095,0
2022,West Los Angeles (Los Angeles),Los Angeles,0.095,0
2020,West Point,Calaveras,0.0725,
2021,West Point,Calaveras,0.0725,0
2022,West Point,Calaveras,0.0725,0
2020,West Sacramento,Yolo,0.0825,
2021,West Sacramento,Yolo,0.0825,0
2022,West Sacramento,Yolo,0.0825,0
2020,Westchester (Los Angeles),Los Angeles,0.095,
2021,Westchester (Los Angeles),Los Angeles,0.095,0
2022,Westchester (Los Angeles),Los Angeles,0.095,0
2020,Westend,San Bernardino,0.0775,
2021,Westend,San Bernardino,0.0775,0
2022,Westend,San Bernardino,0.0775,0
2020,Westhaven,Humboldt,0.0775,
2021,Westhaven,Humboldt,0.0775,0
2022,Westhaven,Humboldt,0.0775,0
2020,Westlake (Los Angeles),Los Angeles,0.095,
2021,Westlake (Los Angeles),Los Angeles,0.095,0
2022,Westlake (Los Angeles),Los Angeles,0.095,0
2020,Westlake Village,Los Angeles,0.095,
2021,Westlake Village,Los Angeles,0.095,0
2022,Westlake Village,Los Angeles,0.095,0
2020,Westlake Village (Thousand Oaks),Ventura,0.0725,
2021,Westlake Village (Thousand Oaks),Ventura,0.0725,0
2022,Westlake Village (Thousand Oaks),Ventura,0.0725,0
2020,Westley,Stanislaus,0.07875,
2021,Westley,Stanislaus,0.07875,0
2022,Westley,Stanislaus,0.07875,0
2020,Westminster,Orange,0.0875,
2021,Westminster,Orange,0.0875,0
2022,Westminster,Orange,0.0875,0
2020,Westmorland,Imperial,0.0775,
2021,Westmorland,Imperial,0.0775,0
2022,Westmorland,Imperial,0.0775,0
2020,Westport,Mendocino,0.07875,
2021,Westport,Mendocino,0.07875,0
2022,Westport,Mendocino,0.07875,0
2020,Westside,Stanislaus,0.07875,
2021,Westside,Stanislaus,0.07875,0
2022,Westside,Stanislaus,0.07875,0
2020,Westwood,Lassen,0.0725,
2021,Westwood,Lassen,0.0725,0
2022,Westwood,Lassen,0.0725,0
2020,Westwood (Los Angeles),Los Angeles,0.095,
2021,Westwood (Los Angeles),Los Angeles,0.095,0
2022,Westwood (Los Angeles),Los Angeles,0.095,0
2020,Wheatland,Yuba,0.0775,
2021,Wheatland,Yuba,0.0775,0
2022,Wheatland,Yuba,0.0775,0
2020,Wheeler Ridge,Kern,0.0725,
2021,Wheeler Ridge,Kern,0.0725,0
2022,Wheeler Ridge,Kern,0.0725,0
2020,Whiskeytown,Shasta,0.0725,
2021,Whiskeytown,Shasta,0.0725,0
2022,Whiskeytown,Shasta,0.0725,0
2020,Whispering Pines,Lake,0.0725,
2021,Whispering Pines,Lake,0.0725,0
2022,Whispering Pines,Lake,0.0725,0
2020,White Pines,Calaveras,0.0725,
2021,White Pines,Calaveras,0.0725,0
2022,White Pines,Calaveras,0.0725,0
2020,Whitethorn,Humboldt,0.0775,
2021,Whitethorn,Humboldt,0.0775,0
2022,Whitethorn,Humboldt,0.0775,0
2020,Whitewater,Riverside,0.0775,
2021,Whitewater,Riverside,0.0775,0
2022,Whitewater,Riverside,0.0775,0
2020,Whitlow,Humboldt,0.0775,
2021,Whitlow,Humboldt,0.0775,0
2022,Whitlow,Humboldt,0.0775,0
2020,Whitmore,Shasta,0.0725,
2021,Whitmore,Shasta,0.0725,0
2022,Whitmore,Shasta,0.0725,0
2020,Whittier,Los Angeles,0.095,
2021,Whittier,Los Angeles,0.1025,0.078947368
2022,Whittier,Los Angeles,0.1025,0
2020,Wildomar,Riverside,0.0875,
2021,Wildomar,Riverside,0.0875,0
2022,Wildomar,Riverside,0.0875,0
2020,Wildwood,Shasta,0.0725,
2021,Wildwood,Shasta,0.0725,0
2022,Wildwood,Shasta,0.0725,0
2020,Williams,Colusa,0.0775,
2021,Williams,Colusa,0.0775,0
2022,Williams,Colusa,0.0775,0
2020,Willits,Mendocino,0.08375,
2021,Willits,Mendocino,0.08375,0
2022,Willits,Mendocino,0.09125,0.089552239
2020,Willow Creek,Humboldt,0.0775,
2021,Willow Creek,Humboldt,0.0775,0
2022,Willow Creek,Humboldt,0.0775,0
2020,Willow Ranch,Modoc,0.0725,
2021,Willow Ranch,Modoc,0.0725,0
2022,Willow Ranch,Modoc,0.0725,0
2020,Willowbrook,Los Angeles,0.095,
2021,Willowbrook,Los Angeles,0.095,0
2022,Willowbrook,Los Angeles,0.095,0
2020,Willows,Glenn,0.0725,
2021,Willows,Glenn,0.0725,0
2022,Willows,Glenn,0.0725,0
2020,Wilmington (Los Angeles),Los Angeles,0.095,
2021,Wilmington (Los Angeles),Los Angeles,0.095,0
2022,Wilmington (Los Angeles),Los Angeles,0.095,0
2020,Wilseyville,Calaveras,0.0725,
2021,Wilseyville,Calaveras,0.0725,0
2022,Wilseyville,Calaveras,0.0725,0
2020,Wilsona Gardens,Los Angeles,0.095,
2021,Wilsona Gardens,Los Angeles,0.095,0
2022,Wilsona Gardens,Los Angeles,0.095,0
2020,Wilton,Sacramento,0.0775,
2021,Wilton,Sacramento,0.0775,0
2022,Wilton,Sacramento,0.0775,0
2020,Winchester,Riverside,0.0775,
2021,Winchester,Riverside,0.0775,0
2022,Winchester,Riverside,0.0775,0
2020,Windsor,Sonoma,0.0825,
2021,Windsor,Sonoma,0.0825,0
2022,Windsor,Sonoma,0.085,0.03030303
2020,Windsor Hills,Los Angeles,0.095,
2021,Windsor Hills,Los Angeles,0.095,0
2022,Windsor Hills,Los Angeles,0.095,0
2020,Winnetka (Los Angeles),Los Angeles,0.095,
2021,Winnetka (Los Angeles),Los Angeles,0.095,0
2022,Winnetka (Los Angeles),Los Angeles,0.095,0
2020,Winterhaven,Imperial,0.0775,
2021,Winterhaven,Imperial,0.0775,0
2022,Winterhaven,Imperial,0.0775,0
2020,Winters,Yolo,0.0725,
2021,Winters,Yolo,0.0725,0
2022,Winters,Yolo,0.0725,0
2020,Winton,Merced,0.0775,
2021,Winton,Merced,0.0775,0
2022,Winton,Merced,0.0775,0
2020,Wishon,Madera,0.0775,
2021,Wishon,Madera,0.0775,0
2022,Wishon,Madera,0.0775,0
2020,Witter Springs,Lake,0.0725,
2021,Witter Springs,Lake,0.0725,0
2022,Witter Springs,Lake,0.0725,0
2020,Wofford Heights,Kern,0.0725,
2021,Wofford Heights,Kern,0.0725,0
2022,Wofford Heights,Kern,0.0725,0
2020,Woodacre,Marin,0.0825,
2021,Woodacre,Marin,0.0825,0
2022,Woodacre,Marin,0.0825,0
2020,Woodbridge,San Joaquin,0.0775,
2021,Woodbridge,San Joaquin,0.0775,0
2022,Woodbridge,San Joaquin,0.0775,0
2020,Woodfords,Alpine,0.0725,
2021,Woodfords,Alpine,0.0725,0
2022,Woodfords,Alpine,0.0725,0
2020,Woodlake,Tulare,0.0875,
2021,Woodlake,Tulare,0.0875,0
2022,Woodlake,Tulare,0.0875,0
2020,Woodland,Yolo,0.08,
2021,Woodland,Yolo,0.08,0
2022,Woodland,Yolo,0.08,0
2020,Woodland Hills (Los Angeles),Los Angeles,0.095,
2021,Woodland Hills (Los Angeles),Los Angeles,0.095,0
2022,Woodland Hills (Los Angeles),Los Angeles,0.095,0
2020,Woodleaf,Yuba,0.0825,
2021,Woodleaf,Yuba,0.0825,0
2022,Woodleaf,Yuba,0.0825,0
2020,Woodside,San Mateo,0.0925,
2021,Woodside,San Mateo,0.0925,0
2022,Woodside,San Mateo,0.09375,0.013513514
2020,Woodville,Tulare,0.0775,
2021,Woodville,Tulare,0.0775,0
2022,Woodville,Tulare,0.0775,0
2020,Woody,Kern,0.0725,
2021,Woody,Kern,0.0725,0
2022,Woody,Kern,0.0725,0
2020,Wrightwood,San Bernardino,0.0775,
